County,National.Database.Number,Field.Number,Nmfs.Regional.Number,Common.Name,Genus,Species,Report.Status,Examiner.Name,Affiliation,Stranding.Agreement.Authority,Region,City,State,Body.of.Water,Locality.Detail,Latitude,Latitude.Units,Latitude.Actual.Estimate,Longitude,Longitude.Actual.Estimate,How.lat.long.determined,Restrand,Findings.of.Human.Interaction,Observation.Date,Year.of.Observation,Month.of.Observation,Day.of.Observation,How.Observed,Observation.Date.Act.Est,Observation.Status,Not.Able.to.Examine,Date.of.Examination,Year.of.Examination,Month.of.Examination,Day.of.Examination,Condition.at.Examination,Left.at.Site,Sex,Age.Class,Length,Length.Units,Length.actual.estimate,Weight,Weight.Units,Weight.actual.estimate,Necropsied.Flag,Necropsy.Limited.Flag,Necropy.Carcass.Fresh.Frozen,Date.of.Necropsy,Year.of.Necropsy,Month.of.Necropsy,Day.of.Necropsy,Stranding.Necropsied.By,Additional.Remarks,Additional.Identifiers,Cetacean.Common.Name,Water.Body,mean_lat,mean_long,Long_error,Lat_error,long_corr,lat_corr
Pierce,NW-2007-1075015,CRC-827,07NWR10111,"Porpoise, harbor",Phocoena,phocoena,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,Gig Harbor,WA,Henderson Bay,down cliff behind homes on 102 Ave Ct NW,47.367,decimal degrees,NA,-122.6783,NA,GPS,N,Y,2007-OCT-29,2007,OCT,29,Beach or Land,NA,Moderate Decomposition,N,2007-OCT-30,2007,OCT,30,Moderate Decomposition,N,Male,Calf,122,cm,Actual,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,"reported 29 Oct 07 but first seen on 26-Oct. Area where tribal fishing has been occuring, found in immediate area of CRC-826 (another harbor porpoise).",CRC-827,Harbor porpoise,Inland_WA,47.28106856,-122.7089256,-0.03062556,-0.08593144,-122.6783,47.367
Pierce,NW-2013-1152480,WDFW2013-025,13NWR04035,"Porpoise, harbor",Phocoena,phocoena,Validated,Dyanna Lambourn,WDFW/MMI,WDFW/MMI,NW,Gig Harbor,WA,Puget Sound,9218 Driftwood Cove,47.3386,dd.dddd,estimate,-122.6624,estimate,Internet/Software,N,CBD,2013-APR-11,2013,APR,11,Beach or Land,NA,Moderate Decomposition,N,2013-APR-11,2013,APR,11,Moderate Decomposition,N,Male,Subadult,129,cm,actual,35,kg,estimate,Y,complete,fresh,2013-APR-15,2013,APR,15,CRC,"According to next door neighbor, porpoise had been dead for at least 5 day, floating in Bay and stranded on beach.",WDFW2013-025,Harbor porpoise,Inland_WA,47.28106856,-122.7089256,-0.04652556,-0.05753144,-122.6624,47.3386
San Juan,NW-2012-1140621,2012-SJ002,12NWR04001,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Orcas Island,WA,Pacific Ocean,Camp Orkila,48.6993,decimal degrees,actual,-122.9446,actual,GPS,N,CBD,2012-APR-01,2012,APR,1,Beach or Land,NA,Fresh Dead,N,2012-APR-02,2012,APR,2,Fresh Dead,N,Female,Adult,146,cm,actual,NA,NA,NA,Y,complete,fresh,2012-APR-02,2012,APR,2,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,-0.01113,-0.241949504,-122.9446,48.6993
San Juan,NW-2010-1115001,2010-SJ009,10NWR05005,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,San Juan Island,WA,Pacific Ocean,Deadman Cove,48.513307,decimal degrees,estimate,-123.147683,estimate,Internet,N,CBD,2010-MAY-08,2010,MAY,8,Beach or Land,NA,Fresh Dead,N,2010-MAY-11,2010,MAY,11,Fresh Dead,N,Male,Adult,136,cm,actual,NA,NA,NA,Y,complete,fresh,2010-MAY-11,2010,MAY,11,J. Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,0.191953,-0.055956504,-123.147683,48.513307
San Juan,NW-2014-1159052,2014-SJ054,14NWR07057,"Porpoise, harbor",Phocoena,phocoena,Validated,Public,citizen caller,Whale Museum,NW,Orcas Island,WA,Pacific Ocean,"North Beach, Orcas Island",48.710891,decimal degrees,estimate,-122.928896,estimate,Internet,N,CBD,2014-JUL-28,2014,JUL,28,Beach or Land,NA,Alive,Y,NA,NA,NA,NA,NA,N,Unid,Calf,91.5,cm,estimate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The animal was first seen at ~14:00. It was reported to have a red left eye and labored breathing, and it had re-stranded itself on a sandy beach ~4 times in a row. The reporting party had been repeatedly moving it to deeper waters. They said it would immediately take a right turn and swim right back to shore. The callers moved the calf to a small pool on the rocks and were then able to call SJCMMSN at ~14:45. As we were en route, the calf swam into deeper waters and was not seen again. We surveyed nearby beaches to see if it had re-stranded in a different location but saw no sign of the porpoise.",NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,-0.026834,-0.253540504,-122.928896,48.710891
San Juan,NW-2004-1042683,2004-SJ076,04NWR08042,"Porpoise, Dalls",Phocoenoides,dalli,Validated,Public,Whale Museum,Whale Museum,NW,Lopez Island,WA,Puget Sound,Flint Beach,NA,NA,NA,NA,NA,NA,N,CBD,2004-AUG-12,2004,AUG,12,Beach or Land,NA,Advanced Decomposition,Y,NA,NA,NA,NA,NA,N,Unid,Adult,0,in,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dalls porpoise,Inland_WA,48.4573505,-122.95573,NA,NA,-122.95573,48.4573505
San Juan,NW-2012-1143753,2012-SJ014,12NWR05072,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,San Juan Island,WA,Pacific Ocean,Mar Vista Resort,48.478771,decimal degrees,estimate,-123.06609,estimate,Internet,N,CBD,2012-MAY-28,2012,MAY,28,Beach or Land,NA,Condition Unknown,N,2012-JUN-06,2012,JUN,6,Moderate Decomposition,N,Male,Adult,157,cm,actual,43.6,kg,actual,Y,limited,frozen,2012-JUN-06,2012,JUN,6,J. Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,0.11036,-0.021420504,-123.06609,48.478771
San Juan,NW-2012-1143030,2012-SJ012,12NWR05009,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Lopez Island,WA,Pacific Ocean,39 Hodgson Road,48.447949,decimal degrees,estimate,-122.899407,estimate,NA,N,CBD,2012-MAY-09,2012,MAY,9,Beach or Land,NA,Condition Unknown,N,2012-MAY-09,2012,MAY,9,Fresh Dead,N,Unid,Subadult,115,cm,actual,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,Scavenged; right chest and ventral body cavity open from perineum to oral cavity. White adhesive tape with date applied just rostral to flukes in order to ID if washes up in different locale.,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,-0.056323,0.009401496,-122.899407,48.447949
San Juan,NW-2012-1143029,2012-SJ011,12NWR05008,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Lopez Island,WA,Pacific Ocean,199 Peninsula Road,48.513719,decimal degrees,estimate,-122.933815,estimate,Internet,N,CBD,2012-MAY-08,2012,MAY,8,Beach or Land,NA,Condition Unknown,N,2012-MAY-09,2012,MAY,9,Fresh Dead,N,Male,Adult,145,cm,actual,52,kg,actual,Y,complete,fresh,2012-MAY-09,2012,MAY,9,J Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,-0.021915,-0.056368504,-122.933815,48.513719
San Juan,NW-2002-1027221,2002-SJ004,NMFSNW-4774,"Porpoise, harbor",Phocoena,phocoena,Validated,Whale Museum,NA,Unknown,NW,San Juan Island,WA,NA,Pear Point,NA,NA,NA,NA,NA,NA,NA,N,2002-MAY-15,2002,MAY,15,NA,NA,Fresh Dead,N,2002-MAY-15,2002,MAY,15,Moderate Decomposition,N,Female,Unid,66,cm,actual,NA,NA,Y,2003-NOV-07,2003,NOV,7,Raverty and Gaydos,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,NA,NA,-122.95573,48.4573505
San Juan,NW-2014-1157596,2014-SJ006,14NWR05030,"Porpoise, harbor",Phocoena,phocoena,Validated,Jennifer Olson,Whale Museum,Whale Museum,NW,San Juan Island,WA,Pacific Ocean,Cattle Point,48.451593,decimal degrees,actual,-122.968001,actual,GPS,N,CBD,2014-MAY-27,2014,MAY,27,Beach or Land,NA,Mummified/Skeletal,N,2014-MAY-27,2014,MAY,27,Mummified/Skeletal,N,Unid,Adult,139,cm,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,0.012271,0.005757496,-122.968001,48.451593
San Juan,NW-2007-1071073,2007-SJ093,07NWR10043,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Shaw Island,WA,Indian Cove,Shaw County Park,48.551944,decimal degrees,estimate,-122.93,estimate,Map,N,CBD,2007-OCT-14,2007,OCT,14,Beach or Land,NA,Fresh Dead,N,2007-OCT-15,2007,OCT,15,Fresh Dead,N,Male,Calf,100,cm,actual,14.4,kg,actual,Y,NA,NA,2007-OCT-16,2007,OCT,16,J. Gaydos,"This calf was fresh dead when reported but was quite heavily scavenged by the time the SJCMMSN got to it. We were still able to get some good samples from it, however.",NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,-0.02573,-0.094593504,-122.93,48.551944
San Juan,NW-2010-1114998,2010-SJ011,10NWR05002,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Lopez Island,WA,Pacific Ocean,Sharks Reef Day Use park - floating offshore,48.474856,decimal degrees,estimate,-122.947311,estimate,Internet,N,CBD,2010-MAY-09,2010,MAY,9,Floating,NA,Fresh Dead,Y,NA,NA,NA,NA,NA,N,Unid,Unid,0,cm,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,-0.008419,-0.017505504,-122.947311,48.474856
San Juan,NW-2011-1131593,2011-SJ005,11NWR05003,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,San Juan Island,WA,Pacific Ocean,Lime Kiln State Park - North Beach,48.519859,decimal degrees,estimate,-123.152467,estimate,Other,N,CBD,2011-MAY-28,2011,MAY,28,Beach or Land,NA,Condition Unknown,N,2011-MAY-28,2011,MAY,28,Advanced Decomposition,N,Female,Adult,173,cm,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,0.196737,-0.062508504,-123.152467,48.519859
San Juan,CRC-601,CRC-601,NA,"Porpoise, harbor",Phocoena,phocoena,NA,NA,NA,NA,NA,NA,WA,NA,NA,48.4817,NA,NA,-123.15,NA,NA,NA,N,7/11/05,2005,JUL,NA,NA,NA,Dead,NA,NA,NA,NA,NA,NA,NA,Female,Subadult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,0.19427,-0.024349504,-123.15,48.4817
San Juan,2012-SJ005,2012-SJ005,12NWR05071,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,San Juan Island,WA,Pacific Ocean,Mar Vista Resort,48.4781,NA,NA,-123.07,NA,NA,NA,N,5/5/12,2012,MAY,NA,NA,NA,Dead,NA,NA,NA,NA,NA,NA,NA,Female,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,0.11427,-0.020749504,-123.07,48.4781
San Juan,NW-2002-1000436,2002-SJ035,02NWR11004,"Whale, fin",Balaenoptera,physalus,Validated,Whale Museum,Whale Museum,Whale Museum,NW,Sucia Island,WA,Puget Sound,near Skipjack & Sucia Islands,NA,NA,NA,NA,NA,NA,NA,Y,2002-NOV-04,2002,NOV,4,Floating,NA,Fresh Dead,N,2002-NOV-05,2002,NOV,5,Fresh Dead,NA,Male,Subadult,1623,cm,actual,NA,kg,actual,Y,NA,NA,2002-NOV-06,2002,NOV,6,"Gaydos, Joel; Raverty, Stephen",NA,NA,Fin whale,Inland_WA,48.4573505,-122.95573,NA,NA,-122.95573,48.4573505
San Juan,NW-2013-1148154,2013-SJ005,13NWR04003,"Porpoise, Dalls",Phocoenoides,dalli,Validated,Patrick Charapata,Whale Museum,Whale Museum,NW,Friday Harbor,WA,Pacific Ocean,"A beach by American Camp, in between Grannys Cove and South Beach",48.457733,decimal degrees,estimate,-123.016834,estimate,Internet,N,CBD,2013-APR-28,2013,APR,28,Beach or Land,NA,Condition Unknown,Y,2013-APR-28,2013,APR,28,Condition Unknown,N,Unid,Unid,0,cm,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,"A second hand report from a NPS ranger at American Camp's visitors center ON San Juan Island. The location of the animal was not precise, but an investigation occurred. Searched for two hours, but could not find the animal. I met up with the citizen who told the Park Ranger about the stranding due to him sending a Whale Museum staff member an email about the stranding. He told me he went back two days later to the spot they first saw it and it was gone. He believed it was a Dall's porpoise. A straight length could not be given.",NA,Dalls porpoise,Inland_WA,48.4573505,-122.95573,0.061104,-0.000382504,-123.016834,48.457733
San Juan,NW-2012-1144987,2012-SJ049,12NWR08018,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,San Juan Island,WA,Pacific Ocean,Friday Harbor marina,48.539836,decimal degrees,estimate,-123.016384,estimate,Internet,N,CBD,2012-AUG-22,2012,AUG,22,Floating,NA,Fresh Dead,N,2012-AUG-28,2012,AUG,28,Fresh Dead,N,Male,Calf,95,cm,actual,13,kg,actual,Y,complete,frozen,2012-AUG-28,2012,AUG,28,J Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,0.060654,-0.082485504,-123.016384,48.539836
San Juan,NW-2011-1130157,2011-SJ002,11NWR04001,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,San Juan Island,WA,Pacific Ocean,American Camp NP pocket beach,48.4568,decimal degrees,actual,-123.0138,actual,GPS,N,CBD,2011-MAR-25,2011,MAR,25,Beach or Land,NA,Condition Unknown,N,2011-MAR-25,2011,MAR,25,Fresh Dead,N,Male,Subadult,128,cm,actual,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,"Although carcass was relatively fresh, it was heavily scavenged - see photos - so was left on site to the predators.",NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,0.05807,0.000550496,-123.0138,48.4568
San Juan,NW-2012-1142944,2012-SJ007,12NWR05003,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Lopez Island,WA,Pacific Ocean,MacKaye Harbor,48.439337,decimal degrees,estimate,-122.862639,estimate,Internet,N,CBD,2012-MAY-06,2012,MAY,6,Beach or Land,NA,Condition Unknown,N,2012-MAY-06,2012,MAY,6,Mummified/Skeletal,N,Unid,Subadult,130,cm,estimate,0,kg,estimate,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,-0.093091,0.018013496,-122.862639,48.439337
San Juan,NW-2001-1027094,2001-SJ005,NMFSNW-4659,"Porpoise, harbor",Phocoena,phocoena,Validated,Whale Museum,NA,Unknown,NW,San Juan Island,WA,NA,Andrews Bay; W side of island,NA,NA,NA,NA,NA,NA,NA,N,2001-MAY-26,2001,MAY,26,NA,NA,Fresh Dead,N,2001-MAY-26,2001,MAY,26,Moderate Decomposition,N,Unid,Unid,NA,cm,actual,NA,kg,actual,N,NA,NA,NA,NA,NA,NA,NA,NA,4659,Harbor porpoise,Inland_WA,48.4573505,-122.95573,NA,NA,-122.95573,48.4573505
San Juan,NW-2012-1145068,2012-SJ053,12NWR09005,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,San Juan Island,WA,Pacific Ocean,"American Historical Park, South Beach",48.454823,decimal degrees,estimate,-122.989669,estimate,Internet,N,CBD,2012-SEP-03,2012,SEP,3,Beach or Land,NA,Condition Unknown,N,2012-SEP-03,2012,SEP,3,Fresh Dead,N,Male,Calf,83,cm,actual,8,kg,actual,Y,complete,frozen,2012-SEP-12,2012,SEP,12,J Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,0.033939,0.002527496,-122.989669,48.454823
San Juan,NW-2005-1053019,2005-SJ100,05NWR08075,"Porpoise, harbor",Phocoena,phocoena,Validated,Whale Museum,Whale Museum,Whale Museum,NW,Lopez Island,WA,Puget Sound,Agate Beach County Park,48.2506,deg/min/sec,estimate,-122.53,estimate,Internet,N,CBD,2005-AUG-25,2005,AUG,25,Floating,NA,Fresh Dead,N,2005-AUG-25,2005,AUG,25,Fresh Dead,N,Male,Adult,156,cm,actual,NA,NA,NA,Y,NA,NA,2005-AUG-29,2005,AUG,29,"Gaydos, J.",NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,-0.42573,0.206750496,-122.53,48.2506
San Juan,NW-2002-1027224,2002-SJ006,NMFSNW-4777,"Porpoise, harbor",Phocoena,phocoena,Validated,J. Knight,NA,San Juan County Marine Mammal Stranding Network,NW,Lopez Island,WA,NA,Shark Reef,NA,NA,NA,NA,NA,NA,NA,N,2002-JUN-15,2002,JUN,15,NA,NA,Fresh Dead,N,2002-JUN-15,2002,JUN,15,Advanced Decomposition,N,Male,Unid,65,cm,actual,NA,in,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,NA,NA,-122.95573,48.4573505
San Juan,NW-2008-1080561,2008-SJ035,08NWR07049,"Whale, killer",Orcinus,orca,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Henry Island,WA,Pacific Ocean,Open Bay public beach,48.596,decimal degrees,estimate,-123.18,estimate,Map,N,CBD,2008-JUL-26,2008,JUL,26,Beach or Land,NA,Fresh Dead,N,2008-AUG-02,2008,AUG,2,Advanced Decomposition,N,Unid,Calf,152.4,cm,estimate,NA,NA,NA,Y,limited,frozen,2008-AUG-27,2008,AUG,27,"S Raverty, B Hansen","This carcass washed ashore fresh but unfortunately the SJCMMSN did not receive the information until almost a week later. By the time we recovered the carcass, it was in a state of advanced decomposition. The carcass was taken down to NOAA Fisheries in Seattle where a necropsy was performed on 8/27/08.",NA,Killer whale,Inland_WA,48.4573505,-122.95573,0.22427,-0.138649504,-123.18,48.596
San Juan,NW-2001-1027305,2001-SJ057,NMFSNW-4850,"Porpoise, Dalls",Phocoenoides,dalli,Validated,Whale Museum,NA,Unknown,NW,Lopez Island,WA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,2001-OCT-17,2001,OCT,17,NA,NA,Fresh Dead,N,2001-OCT-17,2001,OCT,17,Fresh Dead,N,Unid,Unid,NA,cm,actual,NA,kg,actual,N,NA,NA,NA,NA,NA,NA,NA,NA,4850,Dalls porpoise,Inland_WA,48.4573505,-122.95573,NA,NA,-122.95573,48.4573505
San Juan,NW-2004-1042671,2004-SJ069,04NWR07095,"Porpoise, harbor",Phocoena,phocoena,Validated,J. Knight,Whale Museum,Whale Museum,NW,Lopez Island,WA,Puget Sound,Otis Perkins Park,NA,NA,NA,NA,NA,NA,N,CBD,2004-JUL-30,2004,JUL,30,Beach or Land,NA,Fresh Dead,N,2004-JUL-30,2004,JUL,30,Fresh Dead,N,Unid,Calf,0,in,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,neonate; will be necropsied at later date,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,NA,NA,-122.95573,48.4573505
San Juan,NW-2010-1122656,2010-SJ102,10NWR09012,"Whale, killer",Orcinus,orca,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,San Juan Island,WA,Pacific Ocean,Hein Bank area,48.3717,decimal degrees,actual,-122.99005,actual,GPS,N,CBD,2010-SEP-10,2010,SEP,10,Floating,NA,Fresh Dead,Y,NA,NA,NA,NA,NA,N,Male,Calf,0,cm,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,"NOAA researchers came upon L-72 (Racer) pushing a dead calf around. They stayed in the vicinity for several hours, hoping to recover the carcass, but she did not give it up. They eventually left the scene around 18:00 hours.",L-72's calf,Killer whale,Inland_WA,48.4573505,-122.95573,0.03432,0.085650496,-122.99005,48.3717
San Juan,NW-2003-1001906,2003-SJ038,03NWR07071,"Porpoise, harbor",Phocoena,phocoena,Validated,Whale Museum,Whale Museum,Whale Museum,NW,Orcas Island,WA,Puget Sound,North Beach,NA,NA,N,NA,N,NA,NA,CBD,2003-JUL-28,2003,JUL,28,Beach or Land,NA,Fresh Dead,N,2003-JUL-28,2003,JUL,28,Fresh Dead,N,Female,Calf,84.4,cm,actual,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,Raverty and Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,NA,NA,-122.95573,48.4573505
San Juan,NW-2018-1205052,2018-SJ055,18NWR08063,"Porpoise, harbor",Phocoena,phocoena,Validated,Jennifer Olson,Whale Museum,Whale Museum,NW,Sucia Island,WA,Pacific Ocean,Shallow Bay,48.765,decimal degrees,actual,-122.9144,actual,GPS,NA,N,2018-AUG-08,2018,AUG,8,Beach or Land,NA,Fresh Dead,Y,2018-AUG-08,2018,AUG,8,Fresh Dead,NA,Male,Calf,55,cm,actual,6.9,kg,Y,2018-AUG-22,2018,AUG,22,WM,"Fresh dead emaciated harbor porpoise calf, collected and frozen for a necropsy.. neonatal hairs present on rostrum. Emaciated.. .",NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,-0.04133,-0.307649504,-122.9144,48.765
San Juan,NW-2015-1174504,2015-SJ022,15NWR07024,"Porpoise, harbor",Phocoena,phocoena,Validated,Volunteer,Whale Museum,Whale Museum,NW,Orcas Island,WA,Pacific Ocean,"Buckhorn Beach, Orcas Island",48.7087,dd.dddd,actual,-122.8701,actual,GPS,N,N,2015-JUL-22,2015,JUL,22,Beach or Land,NA,Fresh Dead,N,2015-JUL-22,2015,JUL,22,Fresh Dead,N,Female,Adult,165,cm,actual,58,kg,actual,Y,complete,fresh,2015-JUL-23,2015,JUL,23,WM,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,-0.08563,-0.251349504,-122.8701,48.7087
San Juan,NW-2012-1143028,2012-SJ009,12NWR05007,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,San Juan Island,WA,Pacific Ocean,American Camp National Historical Park,48.456986,decimal degrees,estimate,-123.01383,estimate,Internet,N,CBD,2012-MAY-06,2012,MAY,6,Beach or Land,NA,Condition Unknown,N,2012-MAY-07,2012,MAY,7,Moderate Decomposition,N,Male,Adult,146,cm,actual,0,kg,estimate,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,0.0581,0.000364496,-123.01383,48.456986
San Juan,NW-2005-1053091,2005-SJ122,05NWR11011,"Porpoise, harbor",Phocoena,phocoena,Validated,R. Osborne,Whale Museum,Whale Museum,NW,Guemes Island,WA,Puget Sound,.5 mile E of ferry dock,48.35,deg/min/sec,estimate,-122.37,estimate,Internet,N,CBD,2005-NOV-19,2005,NOV,19,Beach or Land,NA,Advanced Decomposition,N,2005-NOV-19,2005,NOV,19,Advanced Decomposition,N,Unid,Subadult,131,cm,actual,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,-0.58573,0.107350496,-122.37,48.35
San Juan,NW-2009-1096449,2009-SJ042,09NWR07029,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Lopez Island,WA,Pacific Ocean,Otis Perkins County Park,48.5091,decimal degrees,estimate,-122.93,estimate,Internet,N,CBD,2009-JUL-30,2009,JUL,30,Beach or Land,NA,Fresh Dead,N,2009-AUG-02,2009,AUG,2,Fresh Dead,N,Female,Calf,85,cm,estimate,8.2,kg,actual,Y,complete,frozen,2009-AUG-13,2009,AUG,13,J Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,-0.02573,-0.051749504,-122.93,48.5091
San Juan,NW-2001-1027169,2001-SJ060,NMFSNW-4726,"Porpoise, harbor",Phocoena,phocoena,Validated,Whale Museum,NA,Unknown,NW,Shaw Island,WA,NA,NE end of Parks Bay,NA,NA,NA,NA,NA,NA,NA,N,2001-DEC-27,2001,DEC,27,NA,NA,Fresh Dead,N,2001-DEC-28,2001,DEC,28,Moderate Decomposition,N,Male,Unid,132,cm,actual,75,lb,estimate,N,NA,NA,NA,NA,NA,NA,NA,NA,4726,Harbor porpoise,Inland_WA,48.4573505,-122.95573,NA,NA,-122.95573,48.4573505
San Juan,NW-2001-1027168,2001-SJ059,NMFSNW-4725,"Porpoise, harbor",Phocoena,phocoena,Validated,Whale Museum,NA,Unknown,NW,Orcas Island,WA,NA,North Beach,NA,NA,NA,NA,NA,NA,NA,N,2001-DEC-25,2001,DEC,25,NA,NA,Fresh Dead,N,2001-DEC-26,2001,DEC,26,Moderate Decomposition,N,Male,Unid,47,cm,actual,65,in,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,NA,NA,-122.95573,48.4573505
San Juan,NW-2000-1023568,2000SJO01,NMFSNW-1377,"Porpoise, harbor",Phocoena,phocoena,Validated,R. Osborne,NA,Whale Museum,NW,San Juan Island,WA,NA,5608 Davison Head Dr. on Spieden Channel,NA,NA,NA,-123.08,NA,NA,NA,N,2000-JAN-29,2000,JAN,29,NA,NA,Fresh Dead,N,2000-JAN-30,2000,JAN,30,Moderate Decomposition,N,Female,Unid,56,cm,estimate,NA,in,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.4573505,-122.95573,0.12427,NA,-123.08,48.4573505
